[88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 88, 88, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 88, 88, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84]
[80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 88, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 88, 88, 88, 87, 88, 84, 84, 85, 88, 88, 87, 88, 88, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 88, 88, 88, 88, 88, 84]
[88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 87, 88, 84, 85, 88, 88]
[88, 87, 88, 88, 88, 87, 88, 88, 88, 87, 88, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 88, 87, 88, 88, 77, 78, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 88, 88, 88, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87]
[88, 87, 88, 88, 88, 87, 88, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 88, 87, 88, 88, 77, 78, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 88, 88, 87, 88, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 88, 87, 88, 88, 77, 78, 79, 80, 81, 72]
[88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 88, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 88, 88, 88, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87]
[88, 88, 88, 87, 88, 87, 88, 88, 85, 88, 87, 88, 88, 88, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 88, 88, 87, 88, 87, 88]
[87, 88, 88, 85, 88, 87, 88, 88, 88, 85, 88, 87, 88, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 88, 88, 79, 80, 81, 72, 88, 84, 85, 88, 81, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 88, 85, 88, 87, 88, 88]
[88, 88, 85, 88, 87, 88, 88, 88, 88, 85, 88, 87, 88, 88, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 79, 80, 81, 72, 88, 84, 85, 88, 81, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 88, 85, 88, 87, 88, 88]
[88, 87, 88, 88, 88, 87, 88, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 88, 87, 88, 88, 77, 78, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 88, 88, 88, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88]
[88, 88, 88, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88]
[87, 88, 88, 85, 88, 87, 88, 88, 88, 85, 88, 87, 88, 88, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 79, 80, 81, 72, 88, 84, 85, 88, 81, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 88, 85, 88, 87, 88, 88]
[88, 84, 85, 88, 88, 87, 88, 84, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 88, 88, 88, 84]
[88, 87, 88, 88, 87, 88, 87, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 78, 79, 80, 81, 72, 88, 84, 88, 87, 88, 88, 87, 88, 87, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 78, 79, 80, 81, 72, 88, 84, 88, 87, 88, 88, 87, 88, 87, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88]
[88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 88, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88]
[80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 88, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 85, 88, 88, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 79, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88]
[88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 88, 88, 79, 80, 81, 72, 88, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 88, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88]
[80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88]
[85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 85, 88, 88, 88, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88]
[88, 87, 88, 88, 87, 88, 87, 88, 87, 85, 88, 87, 88, 88, 85, 88, 85, 88, 87, 88, 88, 85, 88, 87, 88, 88, 77, 78, 79, 80, 81, 72, 85, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 88, 87, 88, 87, 88, 87, 85, 88, 87, 88, 88, 85, 88, 85, 88, 87, 88, 88, 85, 88, 87, 88, 88, 77, 78, 79, 80, 81, 72, 85, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88]
[88, 87, 88, 88, 87, 88, 87, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 78, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 87, 88, 88, 87, 88, 87, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 78, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88]
[85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88]
[85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 88]
[85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 87, 88, 85]
[72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 88, 77, 88, 79, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 77, 88, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 88, 87, 88, 84, 85, 88, 88]
[88, 88, 77, 78, 79, 80, 81, 72, 88, 84, 85, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 87, 88, 87, 88, 88, 87, 88, 87, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 85, 88, 87, 88, 88, 77, 78, 79, 80, 81, 72, 88, 84, 85, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 87, 88, 87, 88, 88, 87, 88, 87]
[48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 48, 48, 51, 52, 53, 47, 48, 49, 48, 52, 48, 49, 48, 48, 51, 52, 53, 47, 48, 49, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 48, 48, 51, 52, 53, 47, 48, 49, 48, 52, 48, 49, 48, 48, 48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 48, 48, 48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 48, 48, 51, 52, 53, 47, 48, 49, 48, 52, 48]
[48, 48, 51, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 48, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 48, 48, 51, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 51, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 48, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 48, 48, 51]
[48, 48, 51, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 48, 48, 51, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 51, 49, 48, 52, 48, 49, 48, 48, 51, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 48, 48, 51, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 51, 52, 48, 49, 48, 48, 51]
[48, 49, 48, 49, 48, 49, 48, 49, 48, 48, 51, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 51, 52, 48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 48, 48, 51, 52, 53, 47, 48, 49, 48, 52, 48, 49, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 51, 52, 48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 48, 48, 51, 52, 53, 47, 48, 49, 48, 52, 48, 49, 48]
[88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 85, 88, 87, 88, 88, 77, 78, 79, 80, 81, 72, 88, 84, 85, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 85, 85, 87, 88, 88, 77, 78, 79, 80, 81, 72, 88, 84, 85, 85, 88, 87, 88, 84, 85, 88, 87, 88, 88, 87, 88, 87, 88, 84, 85, 88, 87, 88, 88, 85, 85]
[48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 48, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 48, 48, 51, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 51, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 48, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48]
[48, 48, 51, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 51, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 48, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 46, 48, 49, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 48, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48]
[48, 49, 51, 52, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 51, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 48, 48, 51, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 51, 49, 51, 52, 48, 49, 48, 48, 51, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 48, 48, 51, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51]
[48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 48, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 48, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 48, 49, 48, 48, 51, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 48, 49, 48, 48, 51, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51]
[48, 49, 48, 49, 48, 49, 48, 49, 48, 48, 51, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 48, 51, 52, 53, 54, 48, 51, 48, 49, 48, 49, 48, 49, 48, 49, 48, 48, 51, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 49, 51, 52, 53, 47, 48, 49, 48, 49, 45, 46, 48, 49, 48, 48, 51, 52, 53, 54, 48, 48, 48]
[85, 88, 88, 88, 73, 88, 75, 76, 77, 78, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 65, 72, 88, 84, 85, 88, 87, 84, 85, 88, 88, 88, 73, 88, 75, 76, 77, 78, 88, 80, 81, 72, 88, 84, 85, 88, 87, 88, 65, 72, 88, 84, 85, 88, 85, 88, 88, 88, 73, 88, 75, 76, 77, 78, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 65, 72, 88, 84, 85, 88, 87, 84, 85, 88, 88, 88, 73, 88, 75]
[85, 88, 88, 88, 73, 88, 75, 76, 77, 78, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 65, 72, 88, 84, 85, 88, 87, 84, 85, 88, 88, 88, 73, 88, 75, 76, 77, 78, 88, 80, 81, 72, 88, 84, 85, 88, 87, 88, 65, 72, 88, 84, 85, 88, 85, 88, 88, 88, 73, 88, 75, 76, 77, 78, 79, 80, 81, 72, 88, 84, 85, 88, 87, 88, 65, 72, 88, 84, 85, 88, 87, 84, 85, 88, 88, 88, 73, 85, 88]
